64.16015625000011, 0.9825063040345818
142.5781250000001, 0.9620857348703162
178.2226562499999, 0.9446820965417864
185.3515624999999, 0.9273685158501439
278.0273437499999, 0.9097847622478379
299.4140624999999, 0.8924261527377517
306.5429687499999, 0.8693488832853022
320.8007812499999, 0.8520127881844379
349.3164062499999, 0.8375135086455328
399.2187500000001, 0.817182997118155
413.4765625000001, 0.7998469020172907
427.7343750000001, 0.7825108069164259
434.8632812500001, 0.7594335374639765
441.9921875000001, 0.7450018011527377
491.8945312500001, 0.7304349783861666
506.1523437500001, 0.7130988832853022
513.2812500000001, 0.692903458213256
541.7968750000001, 0.6726404899135443
584.5703125000001, 0.6552143371757921
598.8281250000001, 0.6378782420749274
627.3437500000001, 0.6204971181556194
634.4726562500001, 0.5974198487031699
641.6015625000001, 0.580106268011527
662.9882812499999, 0.5656295028818441
691.5039062499999, 0.5453665345821324
812.6953124999999, 0.5276927233429389
841.2109374999999, 0.4872568443804033
855.4687499999999, 0.46415706051873196
869.7265624999999, 0.418002521613833
912.4999999999999, 0.3948126801152734
933.8867187499999, 0.3803359149855905
962.4023437499999, 0.3629547910662829
1019.4335937499999, 0.3426017651296833
1062.20703125, 0.3251756123919307
1076.46484375, 0.3078395172910664
1083.59375, 0.2876440922190202
1169.140625, 0.2729646974063398
1176.26953125, 0.2498874279538903
1183.3984375, 0.23257384726224783
1197.65625, 0.21523775216138308
1283.203125, 0.19767651296829936
1347.3632812499995, 0.18306466138328537
1354.4921874999995, 0.16286923631123917
1440.0390624999995, 0.14530799711815545
1618.2617187499995, 0.12457222622478348
1718.0664062499995, 0.1069659582132565
2381.0546874999995, 0.10199027377521563
